Datei	Artikulationsrate
FOLK_E_00066_SE_01.txt	5.541996835373887
FOLK_E_00068_SE_01.txt	4.948780215192873
FOLK_E_00069_SE_01.txt	5.033194588976097
FOLK_E_00070_SE_01.txt	5.019276635376613
FOLK_E_00074_SE_01.txt	4.0237462063163125
FOLK_E_00076_SE_01.txt	3.4181792253783603
FOLK_E_00077_SE_01.txt	6.333566305199242
FOLK_E_00079_SE_01.txt	5.620390646872263
FOLK_E_00080_SE_01.txt	4.320455373686677
FOLK_E_00081_SE_01.txt	5.018399691788557
FOLK_E_00082_SE_01.txt	5.088875923158282
FOLK_E_00083_SE_01.txt	5.199356289615253
FOLK_E_00084_SE_01.txt	5.3982833707276505
FOLK_E_00085_SE_01.txt	5.206073752711493
FOLK_E_00086_SE_01.txt	4.8745086635648915
FOLK_E_00087_SE_01.txt	4.678389816842199
FOLK_E_00088_SE_01.txt	5.139628865414946
FOLK_E_00089_SE_01.txt	5.00424964969105
FOLK_E_00090_SE_01.txt	4.597074483510629
FOLK_E_00091_SE_01.txt	5.793643914472558
FOLK_E_00092_SE_01.txt	6.189213085764808
FOLK_E_00093_SE_01.txt	4.586844325615547
FOLK_E_00094_SE_01.txt	5.014689838434413
FOLK_E_00095_SE_01.txt	5.3480636465617755
FOLK_E_00096_SE_01.txt	4.098873591989984
FOLK_E_00097_SE_01.txt	4.091971940763832
FOLK_E_00098_SE_01.txt	4.309265936504287
FOLK_E_00099_SE_01.txt	5.518973236815236
FOLK_E_00100_SE_01.txt	4.6065359110431645
FOLK_E_00101_SE_01.txt	4.922206941399277
FOLK_E_00102_SE_01.txt	5.470077959595014
FOLK_E_00103_SE_01.txt	4.368274111495883
FOLK_E_00104_SE_01.txt	5.0158276642795565
FOLK_E_00105_SE_01.txt	4.811611478910712
FOLK_E_00106_SE_01.txt	4.577921416592548
FOLK_E_00107_SE_01.txt	4.2383920442608
FOLK_E_00108_SE_01.txt	4.265479686311249
FOLK_E_00109_SE_01.txt	5.053819900236276
FOLK_E_00110_SE_01.txt	4.784326037964862
FOLK_E_00111_SE_01.txt	4.463644617456996
FOLK_E_00112_SE_01.txt	5.301269263812339
FOLK_E_00113_SE_01.txt	4.319815712000213
FOLK_E_00114_SE_01.txt	5.083921966488352
FOLK_E_00115_SE_01.txt	4.277468791936882
FOLK_E_00116_SE_01.txt	4.83806197053818
FOLK_E_00117_SE_01.txt	4.934143746904112
FOLK_E_00118_SE_01.txt	4.863150610474519
FOLK_E_00119_SE_01.txt	4.472820142137689
FOLK_E_00120_SE_01.txt	5.3622648994519855
FOLK_E_00121_SE_01.txt	5.386108545671866
FOLK_E_00123_SE_01.txt	4.539570607305599
FOLK_E_00124_SE_01.txt	5.2150423086922295
FOLK_E_00125_SE_01.txt	5.225763656484575
FOLK_E_00126_SE_01.txt	5.316212371390456
FOLK_E_00127_SE_01.txt	5.029140997596096
FOLK_E_00128_SE_01.txt	5.557302968925785
FOLK_E_00129_SE_01.txt	5.110598504603094
FOLK_E_00130_SE_01.txt	4.800675275310823
FOLK_E_00132_SE_01.txt	4.959415305234325
FOLK_E_00133_SE_01.txt	5.527384154015424
FOLK_E_00134_SE_01.txt	5.703546810272257
FOLK_E_00135_SE_01.txt	5.623996468130215
FOLK_E_00136_SE_01.txt	5.218499642174943
FOLK_E_00137_SE_01.txt	4.627739995745932
FOLK_E_00138_SE_01.txt	6.48698303904564
FOLK_E_00139_SE_01.txt	4.916771177744839
FOLK_E_00140_SE_01.txt	5.412103339397231
FOLK_E_00141_SE_01.txt	5.0332103820972085
FOLK_E_00142_SE_01.txt	5.113820913034832
FOLK_E_00143_SE_01.txt	4.1323177717459885
FOLK_E_00144_SE_01.txt	6.46740801283734
FOLK_E_00146_SE_01.txt	5.106819922644796
FOLK_E_00147_SE_01.txt	4.405607674036004
FOLK_E_00148_SE_01.txt	4.735434848111987
FOLK_E_00150_SE_01.txt	5.625675518753734
FOLK_E_00151_SE_01.txt	4.75473989164076
FOLK_E_00152_SE_01.txt	4.854163834190868
FOLK_E_00153_SE_01.txt	5.459819143490871
FOLK_E_00154_SE_01.txt	5.287009063444108
FOLK_E_00155_SE_01.txt	5.659384048433796
FOLK_E_00156_SE_01.txt	5.642768830481271
FOLK_E_00157_SE_01.txt	5.021210284823862
FOLK_E_00158_SE_01.txt	5.8625730994152105
FOLK_E_00159_SE_01.txt	5.605536332179929
FOLK_E_00160_SE_01.txt	5.476054846858082
FOLK_E_00161_SE_01.txt	5.471085573119515
FOLK_E_00162_SE_01.txt	5.297075570596499
FOLK_E_00163_SE_01.txt	5.6142878794202105
FOLK_E_00165_SE_01.txt	5.601162578074623
FOLK_E_00166_SE_01.txt	5.783512160545202
FOLK_E_00167_SE_01.txt	5.222064680639833
FOLK_E_00168_SE_01.txt	5.367114975731435
FOLK_E_00169_SE_01.txt	5.217055386546943
FOLK_E_00171_SE_01.txt	5.087091588197616
FOLK_E_00172_SE_01.txt	5.338451467756377
FOLK_E_00173_SE_01.txt	5.590492240783934
FOLK_E_00174_SE_01.txt	5.810037342085347
FOLK_E_00175_SE_01.txt	4.3054932471737555
FOLK_E_00176_SE_01.txt	4.923407379240276
FOLK_E_00177_SE_01.txt	4.653501199969971
FOLK_E_00178_SE_01.txt	4.731777940296048
FOLK_E_00179_SE_01.txt	4.464503062347237
FOLK_E_00180_SE_01.txt	5.267415036548226
FOLK_E_00181_SE_01.txt	4.720766899889999
FOLK_E_00182_SE_01.txt	4.9428397962955675
FOLK_E_00183_SE_01.txt	4.321459077858139
FOLK_E_00184_SE_01.txt	4.265146017199212
FOLK_E_00185_SE_01.txt	4.03537804368089
FOLK_E_00186_SE_01.txt	4.735091091829963
FOLK_E_00187_SE_01.txt	5.047043779722296
FOLK_E_00188_SE_01.txt	4.191251876402652
FOLK_E_00189_SE_01.txt	4.241020896286328
FOLK_E_00190_SE_01.txt	5.391673763072536
FOLK_E_00191_SE_01.txt	5.253353624001492
FOLK_E_00193_SE_01.txt	4.7498435242434995
FOLK_E_00194_SE_01.txt	4.811439026869521
FOLK_E_00197_SE_01.txt	5.76173882401308
FOLK_E_00198_SE_01.txt	5.587871652510609
FOLK_E_00201_SE_01.txt	4.744069082315126
FOLK_E_00202_SE_01.txt	5.462901244676282
FOLK_E_00203_SE_01.txt	4.408603634785148
FOLK_E_00204_SE_01.txt	5.2514356778932205
FOLK_E_00206_SE_01.txt	5.3696295356339006
FOLK_E_00207_SE_01.txt	4.582390926557774
FOLK_E_00208_SE_01.txt	4.816852595686249
FOLK_E_00209_SE_01.txt	4.244586949143013
FOLK_E_00210_SE_01.txt	4.499636986029071
FOLK_E_00211_SE_01.txt	5.120301483351335
FOLK_E_00212_SE_01.txt	5.1191639406941665
FOLK_E_00213_SE_01.txt	5.169927815239913
FOLK_E_00214_SE_01.txt	5.631943879442049
FOLK_E_00215_SE_01.txt	5.555014583072504
FOLK_E_00216_SE_01.txt	5.462241568008157
FOLK_E_00217_SE_01.txt	5.3182076134525555
FOLK_E_00218_SE_01.txt	5.079843070418955
FOLK_E_00219_SE_01.txt	4.633397104979937
FOLK_E_00220_SE_01.txt	5.784098120721439
FOLK_E_00221_SE_01.txt	5.276776638018669
FOLK_E_00223_SE_01.txt	5.798343974911446
FOLK_E_00224_SE_01.txt	5.946747790436072
FOLK_E_00225_SE_01.txt	5.1215970085552325
FOLK_E_00226_SE_01.txt	5.159821277547478
FOLK_E_00227_SE_01.txt	5.347474100499761
FOLK_E_00228_SE_01.txt	5.155115691019344
FOLK_E_00229_SE_01.txt	5.273405808859323
FOLK_E_00230_SE_01.txt	4.70752738289443
FOLK_E_00231_SE_01.txt	5.729953949449857
FOLK_E_00235_SE_01.txt	5.762749943832845
FOLK_E_00237_SE_01.txt	5.6891905379778445
FOLK_E_00238_SE_01.txt	6.007842572939526
FOLK_E_00239_SE_01.txt	4.160782731490823
FOLK_E_00243_SE_01.txt	5.54766387637086
FOLK_E_00246_SE_01.txt	5.464100195362786
FOLK_E_00248_SE_01.txt	5.126237800020054
FOLK_E_00250_SE_01.txt	5.250830499443927
FOLK_E_00251_SE_01.txt	4.842298439624604
FOLK_E_00252_SE_01.txt	5.118377796892865
FOLK_E_00253_SE_01.txt	5.68477948312427
FOLK_E_00254_SE_01.txt	5.263720187142744
FOLK_E_00255_SE_01.txt	5.162689167236656
FOLK_E_00256_SE_01.txt	5.044442886239553
FOLK_E_00257_SE_01.txt	4.932670016814909
FOLK_E_00258_SE_01.txt	5.503117470640593
FOLK_E_00259_SE_01.txt	5.123101035151362
FOLK_E_00260_SE_01.txt	5.460118235828137
FOLK_E_00261_SE_01.txt	5.309830153692171
FOLK_E_00262_SE_01.txt	4.9920317314162315
FOLK_E_00263_SE_01.txt	4.33506169126253
FOLK_E_00264_SE_01.txt	6.022135416666664
FOLK_E_00265_SE_01.txt	4.382765089956434
FOLK_E_00266_SE_01.txt	4.421936065948535
FOLK_E_00267_SE_01.txt	5.578504773045511
FOLK_E_00268_SE_01.txt	5.285136518868958
FOLK_E_00269_SE_01.txt	4.709731690112562
FOLK_E_00270_SE_01.txt	5.249771190188077
FOLK_E_00271_SE_01.txt	5.57959828924498
FOLK_E_00272_SE_01.txt	6.076405366471997
FOLK_E_00273_SE_01.txt	5.009961002949648
FOLK_E_00274_SE_01.txt	4.941632388725219
FOLK_E_00285_SE_01.txt	4.809111927320341
FOLK_E_00286_SE_01.txt	4.2724489975900095
FOLK_E_00287_SE_01.txt	5.505893315819565
FOLK_E_00288_SE_01.txt	5.1067120556869385
FOLK_E_00289_SE_01.txt	4.928678785128882
FOLK_E_00290_SE_01.txt	5.152793050917554
FOLK_E_00291_SE_01.txt	5.028762306561144
FOLK_E_00292_SE_01.txt	4.948254354868139
FOLK_E_00293_SE_01.txt	5.843234091492252
FOLK_E_00294_SE_01.txt	4.648243251310129
FOLK_E_00295_SE_01.txt	5.088354991584093
FOLK_E_00296_SE_01.txt	4.549643011615429
FOLK_E_00298_SE_01.txt	5.550944179290308
FOLK_E_00299_SE_01.txt	5.0202348412101365
FOLK_E_00300_SE_01.txt	4.771959592575445
FOLK_E_00301_SE_01.txt	5.115004232130924
FOLK_E_00302_SE_01.txt	5.982435658142279
FOLK_E_00303_SE_01.txt	5.049741902794962
FOLK_E_00304_SE_01.txt	5.401540410517074
FOLK_E_00305_SE_01.txt	6.049903528565354
FOLK_E_00308_SE_01.txt	4.486616425925562
FOLK_E_00309_SE_01.txt	4.495128736072424
FOLK_E_00311_SE_01.txt	5.052443792222118
FOLK_E_00313_SE_01.txt	5.540953302987068
FOLK_E_00315_SE_01.txt	4.506267090956743
FOLK_E_00316_SE_01.txt	4.588016417606366
FOLK_E_00317_SE_01.txt	5.648715077298976
FOLK_E_00318_SE_01.txt	4.578007568049674
FOLK_E_00319_SE_01.txt	4.836240636220362
FOLK_E_00321_SE_01.txt	5.167354554192328
FOLK_E_00322_SE_01.txt	4.282106673311984
FOLK_E_00323_SE_01.txt	5.516271838152115
FOLK_E_00324_SE_01.txt	5.525563671006663
FOLK_E_00325_SE_01.txt	4.283354443204019
FOLK_E_00327_SE_01.txt	4.6547930613674735
FOLK_E_00329_SE_01.txt	5.158782784177768
FOLK_E_00330_SE_01.txt	4.8407258686457375
FOLK_E_00331_SE_01.txt	5.464068060762912
FOLK_E_00332_SE_01.txt	5.254617740882673
FOLK_E_00333_SE_01.txt	5.379858939292827
FOLK_E_00334_SE_01.txt	4.228748649565433
FOLK_E_00335_SE_01.txt	4.608798075262159
FOLK_E_00337_SE_01.txt	4.934983767108417
FOLK_E_00338_SE_01.txt	4.891792045813346
FOLK_E_00339_SE_01.txt	4.542783501562213
FOLK_E_00340_SE_01.txt	4.7719762827167855
FOLK_E_00342_SE_01.txt	4.402449105813387
FOLK_E_00343_SE_01.txt	5.097635946862113
FOLK_E_00344_SE_01.txt	4.823043342687889
FOLK_E_00345_SE_01.txt	2.145531342997023
FOLK_E_00346_SE_01.txt	5.606691299920873
FOLK_E_00347_SE_01.txt	4.833337394781744
FOLK_E_00348_SE_01.txt	5.048127242126701
FOLK_E_00349_SE_01.txt	4.830309607150797
FOLK_E_00350_SE_01.txt	4.821292792328875
FOLK_E_00351_SE_01.txt	4.966805546126496
FOLK_E_00352_SE_01.txt	5.7932688304551325
FOLK_E_00353_SE_01.txt	4.632024443097719
FOLK_E_00354_SE_01.txt	5.403876656092575
FOLK_E_00355_SE_01.txt	5.096983538796717
FOLK_E_00356_SE_01.txt	4.2651884744113255
FOLK_E_00357_SE_01.txt	3.823179219840335
FOLK_E_00358_SE_01.txt	4.860756521087512
FOLK_E_00359_SE_01.txt	4.360627052108001
FOLK_E_00360_SE_01.txt	4.402798047834032
FOLK_E_00361_SE_01.txt	4.652240776488985
FOLK_E_00362_SE_01.txt	4.4468109003024106
FOLK_E_00363_SE_01.txt	4.443806617621139
FOLK_E_00364_SE_01.txt	4.1755636516194645
FOLK_E_00365_SE_01.txt	5.187946463768221
FOLK_E_00366_SE_01.txt	4.501467438724518
FOLK_E_00367_SE_01.txt	5.144727953021876
FOLK_E_00368_SE_01.txt	5.189961101934251
FOLK_E_00370_SE_01.txt	4.45930862768287
FOLK_E_00371_SE_01.txt	4.75027415013458
FOLK_E_00372_SE_01.txt	5.416821458558363
FOLK_E_00373_SE_01.txt	5.349672686307788
FOLK_E_00374_SE_01.txt	5.2064831659436095
FOLK_E_00375_SE_01.txt	5.597618633637058
FOLK_E_00376_SE_01.txt	5.248182351045943
FOLK_E_00377_SE_01.txt	4.643968365415799
FOLK_E_00378_SE_01.txt	3.9909210174961873
FOLK_E_00379_SE_01.txt	3.1913568715362173
FOLK_E_00380_SE_01.txt	4.706713588869108
FOLK_E_00384_SE_01.txt	4.118240122778555
FOLK_E_00385_SE_01.txt	4.149018041252264
FOLK_E_00386_SE_01.txt	5.0540265119790355
FOLK_E_00387_SE_01.txt	5.045225754542213
FOLK_E_00388_SE_01.txt	4.92704850121523
FOLK_E_00389_SE_01.txt	4.9452777322313
FOLK_E_00390_SE_01.txt	5.0274272499556965
FOLK_E_00391_SE_01.txt	5.041017657861383
FOLK_E_00392_SE_01.txt	4.771876449925665
FOLK_E_00395_SE_01.txt	3.869067314691846
FOLK_E_00398_SE_01.txt	5.3887800944591815
FOLK_E_00401_SE_01.txt	4.473456302418845
