Datei	Artikulationsrate
GWSS_E_00088_SE_01.txt	2.9558296996372655
GWSS_E_00089_SE_01.txt	3.224022160469476
GWSS_E_00090_SE_01.txt	3.5856308547278726
GWSS_E_00091_SE_01.txt	3.0491339532079658
GWSS_E_00092_SE_01.txt	3.3811834603391344
GWSS_E_00093_SE_01.txt	3.175685197505333
GWSS_E_00094_SE_01.txt	3.303044008607101
GWSS_E_00095_SE_01.txt	3.311824538331659
GWSS_E_00096_SE_01.txt	3.48563862844173
GWSS_E_00097_SE_01.txt	3.228002788560393
GWSS_E_00098_SE_01.txt	3.433047125276017
GWSS_E_00099_SE_01.txt	3.6716227890692448
GWSS_E_00100_SE_01.txt	2.9409150994745783
GWSS_E_00101_SE_01.txt	3.5570521752593285
GWSS_E_00102_SE_01.txt	3.4160503310459083
GWSS_E_00103_SE_01.txt	3.8970991490304474
GWSS_E_00104_SE_01.txt	3.1265474953635817
GWSS_E_00105_SE_01.txt	3.223936188903333
GWSS_E_00106_SE_01.txt	3.1716607360067752
GWSS_E_00107_SE_01.txt	4.124698686481258
GWSS_E_00108_SE_01.txt	3.8203756788217857
GWSS_E_00109_SE_01.txt	3.8883362829571997
GWSS_E_00110_SE_01.txt	3.604821448687619
GWSS_E_00111_SE_01.txt	3.186601896387518
GWSS_E_00112_SE_01.txt	3.473421957118697
GWSS_E_00113_SE_01.txt	3.162465505646638
GWSS_E_00114_SE_01.txt	3.288714516501269
GWSS_E_00115_SE_01.txt	3.1237866260691405
GWSS_E_00116_SE_01.txt	2.933929666472051
GWSS_E_00117_SE_01.txt	3.8390062597809087
GWSS_E_00118_SE_01.txt	3.076671470771619
GWSS_E_00119_SE_01.txt	3.264776812121762
GWSS_E_00120_SE_01.txt	4.471309333822925
GWSS_E_00121_SE_01.txt	3.274408628616133
GWSS_E_00122_SE_01.txt	3.361217031045902
GWSS_E_00123_SE_01.txt	3.463292780876728
GWSS_E_00124_SE_01.txt	3.395852041236464
GWSS_E_00125_SE_01.txt	3.1300206564149637
GWSS_E_00126_SE_01.txt	4.542234146236206
GWSS_E_00127_SE_01.txt	2.9247958030719583
GWSS_E_00128_SE_01.txt	3.409366885239776
GWSS_E_00129_SE_01.txt	3.441110684648675
GWSS_E_00130_SE_01.txt	3.380332610267532
GWSS_E_00131_SE_01.txt	4.49753638134525
GWSS_E_00132_SE_01.txt	3.7829772216477937
GWSS_E_00133_SE_01.txt	3.3094487827050667
GWSS_E_00134_SE_01.txt	3.3182972986986052
GWSS_E_00135_SE_01.txt	3.5148020453607085
GWSS_E_00136_SE_01.txt	3.5731712589792526
GWSS_E_00137_SE_01.txt	3.5438424592618363
GWSS_E_00138_SE_01.txt	3.6001279621079356
GWSS_E_00139_SE_01.txt	3.8374699163861625
GWSS_E_00140_SE_01.txt	2.821803132201476
GWSS_E_00141_SE_01.txt	3.2102912547238245
GWSS_E_00142_SE_01.txt	5.128240715039139
GWSS_E_00143_SE_01.txt	3.6361107523570118
GWSS_E_00144_SE_01.txt	3.512203512020534
GWSS_E_00145_SE_01.txt	3.560644545544262
GWSS_E_00146_SE_01.txt	3.734658488612203
GWSS_E_00147_SE_01.txt	4.4315083714098344
GWSS_E_00148_SE_01.txt	3.806508507175103
GWSS_E_00149_SE_01.txt	4.5739837914044275
GWSS_E_00150_SE_01.txt	3.9958329739162863
GWSS_E_00151_SE_01.txt	3.958801037302697
GWSS_E_00152_SE_01.txt	4.3423131937114
GWSS_E_00153_SE_01.txt	4.1261001702059055
GWSS_E_00154_SE_01.txt	4.957812211489329
GWSS_E_00155_SE_01.txt	4.543003605311426
GWSS_E_00156_SE_01.txt	4.416662731865727
GWSS_E_00157_SE_01.txt	4.771648088740263
GWSS_E_00158_SE_01.txt	3.7394204108050437
GWSS_E_00159_SE_01.txt	4.076561182931913
GWSS_E_00160_SE_01.txt	4.582009808767729
GWSS_E_00161_SE_01.txt	4.683787285286784
GWSS_E_00162_SE_01.txt	4.1021356669693105
GWSS_E_00163_SE_01.txt	4.093265809336435
GWSS_E_00164_SE_01.txt	4.308574277168498
GWSS_E_00165_SE_01.txt	4.200475394571714
GWSS_E_00166_SE_01.txt	4.435158137487662
GWSS_E_00167_SE_01.txt	4.6260559943064
GWSS_E_00168_SE_01.txt	3.8697802790762466
GWSS_E_00169_SE_01.txt	4.519535548517864
GWSS_E_00170_SE_01.txt	4.794643634591835
GWSS_E_00171_SE_01.txt	4.843896875836052
GWSS_E_00172_SE_01.txt	4.37838191452576
GWSS_E_00173_SE_01.txt	4.257906039406018
GWSS_E_00174_SE_01.txt	3.9016689219666203
GWSS_E_00175_SE_01.txt	5.128408568121463
GWSS_E_00176_SE_01.txt	4.246435470958859
GWSS_E_00177_SE_01.txt	5.523574346414404
GWSS_E_00178_SE_01.txt	4.7020495056891205
GWSS_E_00179_SE_01.txt	3.49400706390569
GWSS_E_00180_SE_01.txt	3.9264746227709213
GWSS_E_00181_SE_01.txt	3.9102999915016565
GWSS_E_00182_SE_01.txt	4.47881102496657
GWSS_E_00183_SE_01.txt	3.859496801684419
GWSS_E_00184_SE_01.txt	4.058297703782659
GWSS_E_00185_SE_01.txt	3.7793282858154877
GWSS_E_00186_SE_01.txt	3.9649174115166916
GWSS_E_00187_SE_01.txt	4.551163890837317
GWSS_E_00188_SE_01.txt	3.9982385974590335
GWSS_E_00189_SE_01.txt	4.092335867582466
GWSS_E_00190_SE_01.txt	4.096746405517684
GWSS_E_00191_SE_01.txt	4.219501667156704
GWSS_E_00192_SE_01.txt	4.064601968166198
GWSS_E_00193_SE_01.txt	4.438190004469224
GWSS_E_00194_SE_01.txt	3.846342234511995
GWSS_E_00195_SE_01.txt	4.172467093578089
GWSS_E_00196_SE_01.txt	3.3808154312055225
GWSS_E_00197_SE_01.txt	4.415743098087294
GWSS_E_00198_SE_01.txt	3.23313540198548
GWSS_E_00199_SE_01.txt	3.8122845278650646
GWSS_E_00200_SE_01.txt	3.822429556555378
GWSS_E_00201_SE_01.txt	3.637925547732124
GWSS_E_00202_SE_01.txt	3.3445213855343354
GWSS_E_00203_SE_01.txt	3.9243009700389764
GWSS_E_00204_SE_01.txt	4.806531261029941
GWSS_E_00205_SE_01.txt	4.800390409204897
GWSS_E_00206_SE_01.txt	3.6506131546233767
GWSS_E_00207_SE_01.txt	3.9920062104392513
GWSS_E_00208_SE_01.txt	3.997133804701592
GWSS_E_00209_SE_01.txt	3.8971929239246923
GWSS_E_00210_SE_01.txt	3.9088254685881116
GWSS_E_00211_SE_01.txt	4.6476746962881395
GWSS_E_00212_SE_01.txt	4.864732521582927
GWSS_E_00213_SE_01.txt	4.163584868219289
GWSS_E_00214_SE_01.txt	4.508364202006351
GWSS_E_00215_SE_01.txt	5.202633142916524
GWSS_E_00216_SE_01.txt	4.327044463211414
GWSS_E_00217_SE_01.txt	3.428030652601055
GWSS_E_00218_SE_01.txt	4.445811109067497
GWSS_E_00219_SE_01.txt	4.118033520177801
GWSS_E_00220_SE_01.txt	5.60107373945792
GWSS_E_00221_SE_01.txt	4.090436130641193
GWSS_E_00222_SE_01.txt	3.5703037120359906
GWSS_E_00223_SE_01.txt	4.256887854093907
GWSS_E_00224_SE_01.txt	3.7753341648626297
GWSS_E_00225_SE_01.txt	3.7986048246963673
GWSS_E_00226_SE_01.txt	4.3339763170042716
GWSS_E_00227_SE_01.txt	4.482767286012713
GWSS_E_00228_SE_01.txt	4.3963663073158035
GWSS_E_00229_SE_01.txt	4.2364716842550525
GWSS_E_00230_SE_01.txt	4.49340618893417
GWSS_E_00231_SE_01.txt	4.695091167420367
GWSS_E_00232_SE_01.txt	5.046410546259308
GWSS_E_00233_SE_01.txt	4.400551031900796
GWSS_E_00234_SE_01.txt	4.885075062206756
GWSS_E_00235_SE_01.txt	4.485571205858376
GWSS_E_00236_SE_01.txt	4.684113823182763
GWSS_E_00237_SE_01.txt	4.318498800136814
GWSS_E_00238_SE_01.txt	4.2493022250176935
GWSS_E_00239_SE_01.txt	4.236033174012983
GWSS_E_00240_SE_01.txt	3.995540697874795
GWSS_E_00241_SE_01.txt	3.9202539666625738
GWSS_E_00242_SE_01.txt	4.588550998873378
GWSS_E_00243_SE_01.txt	3.6038366697339943
GWSS_E_00244_SE_01.txt	3.9427661412680903
GWSS_E_00245_SE_01.txt	4.152519059518424
GWSS_E_00246_SE_01.txt	4.175578611332811
GWSS_E_00247_SE_01.txt	4.086907595527129
GWSS_E_00248_SE_01.txt	3.909713887014809
GWSS_E_00300_SE_01.txt	3.627555263690826
GWSS_E_00300_SE_02.txt	3.3793821517983327
GWSS_E_00301_SE_01.txt	2.2393414443752317
GWSS_E_00301_SE_02.txt	3.263769131278292
GWSS_E_00302_SE_01.txt	3.19712913461815
GWSS_E_00302_SE_02.txt	3.1507983441750436
GWSS_E_00303_SE_01.txt	2.6301847251492285
GWSS_E_00303_SE_02.txt	2.9938159547177903
GWSS_E_00304_SE_01.txt	3.0672449497909584
GWSS_E_00304_SE_02.txt	2.7087797908955134
GWSS_E_00305_SE_01.txt	3.3414162627731026
GWSS_E_00305_SE_02.txt	2.1557554443392397
GWSS_E_00306_SE_01.txt	2.259302744921097
GWSS_E_00306_SE_02.txt	2.7079058726529808
GWSS_E_00307_SE_01.txt	2.3560773949629956
GWSS_E_00307_SE_02.txt	2.0827391584983257
GWSS_E_00308_SE_01.txt	2.1545052063014243
GWSS_E_00308_SE_02.txt	2.662504185980931
GWSS_E_00309_SE_01.txt	2.989924019266994
GWSS_E_00309_SE_02.txt	2.446012083867013
GWSS_E_00310_SE_01.txt	2.2064592050209204
GWSS_E_00310_SE_02.txt	3.294571844867427
GWSS_E_00311_SE_01.txt	3.179689264334786
GWSS_E_00311_SE_02.txt	2.574939125080467
GWSS_E_00312_SE_01.txt	3.237823135053471
GWSS_E_00312_SE_02.txt	3.334061668573191
GWSS_E_00313_SE_01.txt	3.2348142570281126
GWSS_E_00313_SE_02.txt	3.117002195371523
GWSS_E_00314_SE_01.txt	2.4445788606645795
GWSS_E_00314_SE_02.txt	3.4184678745500063
GWSS_E_00315_SE_01.txt	3.5815402038505098
GWSS_E_00315_SE_02.txt	2.2729448851374743
GWSS_E_00316_SE_01.txt	2.992840946222931
GWSS_E_00316_SE_02.txt	3.313869196641071
GWSS_E_00317_SE_01.txt	2.711887745442097
GWSS_E_00317_SE_02.txt	2.8622200518183916
GWSS_E_00318_SE_01.txt	2.534965034965035
GWSS_E_00318_SE_02.txt	3.3502433416842092
